LOCP_CHV_IDE;LOCP_COD_USUARIO;LOCP_DAT_INCLUSAO;LOCP_DSC_OPERACAO;LOCP_COD_SISTEMA;LOCP_NOM_TABELA;LOCP_CHV_IDE_TABELA;LOCP_TXT_REGISTRADO;LOCP_COD_CASO_USO;LOCP_COD_NIVEL;LOCP_END_IP_REQ
257750;Cliente_18;06/03/2018 11:40;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_18|Rec=Cliente_18|OVs=0210050348, 0210050351, 0210050349, 0210050350;ENVIAR PEDIDO;800;unknow
257751;Cliente_18;06/03/2018 11:40;65-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_18|Rec=00000Cliente_18|DtE=07/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000209|Qtd=50000|DtE=07/03/2018|Bas=5372|Prz=Z037|Mod=Z02|Ctr=null|Amo=|B2B=1025/2#;ENVIAR PEDIDO;800;unknow
257753;Cliente_18;06/03/2018 11:40;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;65-0210050352-S-Venda Produtos 210050352 foi gravado(a);ENVIAR PEDIDO;900;unknow
257752;Cliente_18;06/03/2018 11:40;65-INCLUSAO-Fim chamada Ws-client -> Process Server - 3.793 (ms) de duração;ABC;;;Tip=null|Num=0210050352|Orig=12||Ems=00000Cliente_18|Rec=00000Cliente_18|DtE=07/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000209|Qtd=50000|DtE=07/03/2018|Bas=5372|Prz=Z037|Mod=Z02|Ctr=null|Amo=|B2B=1025/2#;ENVIAR PEDIDO;800;unknow
257754;Cliente_18;06/03/2018 11:40;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;65-0210050352-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
257758;Cliente_18;06/03/2018 11:40;Envio de Email do SCP;ABC;;;Notificação da OV '0210050352' foi enviada para o email 'XXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;unknow
257755;Cliente_18;06/03/2018 11:40;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;65-0210050352-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
257756;Cliente_18;06/03/2018 11:40;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;65-0210050352-A-Não Existe Inscrição Estadual no Estado Destino;ENVIAR PEDIDO;900;unknow
257757;Cliente_18;06/03/2018 11:40;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;65-0210050352-A-Não Existe Cordenador fiscal na Regiao SC Favor cadastrar na YS_EMAIL_CORD_FISCAL;ENVIAR PEDIDO;900;unknow
257760;Cliente_18;06/03/2018 11:41;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_18|Rec=Cliente_18|OVs=0210050349, 0210050351, 0210050352, 0210050350, 0210050348;ENVIAR PEDIDO;800;unknow
257762;Cliente_37;06/03/2018 14:15;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_37|Rec=Cliente_37|OVs=0210050347, 0210050330, 0210050329, 0210050346;ENVIAR PEDIDO;800;0:0:0:0:0:0:0:1
257763;Cliente_37;06/03/2018 14:15;10-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12|ConfirmadaOVsemelhante|Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=07/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=300|DtE=07/03/2018|Bas=5096|Prz=Z002|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
257765;Cliente_37;06/03/2018 14:15;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;10-0210050353-S-Venda Produtos 210050353 foi gravado(a);ENVIAR PEDIDO;900;0:0:0:0:0:0:0:1
257764;Cliente_37;06/03/2018 14:15;10-INCLUSAO-Fim chamada Ws-client -> Process Server - 3.709 (ms) de duração;ABC;;;Tip=null|Num=0210050353|Orig=12|ConfirmadaOVsemelhante|Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=07/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=300|DtE=07/03/2018|Bas=5096|Prz=Z002|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
257766;Cliente_37;06/03/2018 14:15;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;10-0210050353-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;0:0:0:0:0:0:0:1
257767;Cliente_37;06/03/2018 14:15;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;10-0210050353-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;0:0:0:0:0:0:0:1
257768;Cliente_37;06/03/2018 14:15;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;10-0210050353-A-Verificação dinâmica de crédito: limite de crédito foi excedido 439.647,85 BRL;ENVIAR PEDIDO;900;0:0:0:0:0:0:0:1
257769;Cliente_37;06/03/2018 14:15;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;10-0210050353-A-Item 10 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;0:0:0:0:0:0:0:1
257770;Cliente_37;06/03/2018 14:15;Envio de Email do SCP;ABC;;;Notificação da OV '0210050353' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;0:0:0:0:0:0:0:1
257771;Cliente_37;06/03/2018 14:17;11-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=07/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=300|DtE=07/03/2018|Bas=5096|Prz=Z002|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
257776;Cliente_37;06/03/2018 14:17;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;11-0210050354-A-Verificação dinâmica de crédito: limite de crédito foi excedido 439.647,85 BRL;ENVIAR PEDIDO;900;0:0:0:0:0:0:0:1
257777;Cliente_37;06/03/2018 14:17;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;11-0210050354-A-Item 10 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;0:0:0:0:0:0:0:1
257772;Cliente_37;06/03/2018 14:17;11-INCLUSAO-Fim chamada Ws-client -> Process Server - 3.529 (ms) de duração;ABC;;;Tip=null|Num=0210050354|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=07/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=300|DtE=07/03/2018|Bas=5096|Prz=Z002|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
257773;Cliente_37;06/03/2018 14:17;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;11-0210050354-S-Venda Produtos 210050354 foi gravado(a);ENVIAR PEDIDO;900;0:0:0:0:0:0:0:1
257774;Cliente_37;06/03/2018 14:17;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;11-0210050354-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;0:0:0:0:0:0:0:1
257775;Cliente_37;06/03/2018 14:17;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;11-0210050354-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;0:0:0:0:0:0:0:1
257778;Cliente_37;06/03/2018 14:17;Envio de Email do SCP;ABC;;;Notificação da OV '0210050354' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;0:0:0:0:0:0:0:1
257779;Cliente_27;06/03/2018 14:19;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000251|1||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;unknow
257780;Cliente_27;06/03/2018 14:19;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000251|1||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;unknow
257781;Cliente_27;06/03/2018 14:19;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000252|1||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;unknow
257782;Cliente_27;06/03/2018 14:19;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000252|1||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;unknow
257783;Cliente_27;06/03/2018 14:19;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000287|1||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;unknow
257784;Cliente_27;06/03/2018 14:19;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000287|1||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;unknow
257785;Cliente_27;06/03/2018 14:19;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000346|1||CIF|5012|-|Recebedor de mercadoria Cliente_27 não foi criado p/área-vendas 2001 11 10];PRECIFICAR;900;unknow
257786;Cliente_27;06/03/2018 14:19;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000346|1||CIF|5012|-|Quantidade do resultado da precificação igual à 0 (ZERO).];PRECIFICAR;900;unknow
257787;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000347|1||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;unknow
257788;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000347|1||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;unknow
257789;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000348|1||CIF|5012|-|O material 01.000.348 tem status: Cód. Produto substit];PRECIFICAR;900;unknow
257790;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000348|1||CIF|5012|-|Quantidade do resultado da precificação igual à 0 (ZERO).];PRECIFICAR;900;unknow
257791;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000349|1||CIF|5012|-|Recebedor de mercadoria Cliente_27 não foi criado p/área-vendas 2001 11 10];PRECIFICAR;900;unknow
257792;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000349|1||CIF|5012|-|Quantidade do resultado da precificação igual à 0 (ZERO).];PRECIFICAR;900;unknow
257793;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000251|1||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;unknow
257794;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000251|1||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;unknow
257795;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000252|1||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;unknow
257796;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000252|1||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;unknow
257797;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000287|1||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;unknow
257798;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000287|1||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;unknow
257799;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000346|1||CIF|5012|-|Recebedor de mercadoria Cliente_27 não foi criado p/área-vendas 2001 11 10];PRECIFICAR;900;unknow
257800;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000346|1||CIF|5012|-|Quantidade do resultado da precificação igual à 0 (ZERO).];PRECIFICAR;900;unknow
257801;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000347|1||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;unknow
257802;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000347|1||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;unknow
257803;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000348|1||CIF|5012|-|O material 01.000.348 tem status: Cód. Produto substit];PRECIFICAR;900;unknow
257804;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000348|1||CIF|5012|-|Quantidade do resultado da precificação igual à 0 (ZERO).];PRECIFICAR;900;unknow
257805;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000349|1||CIF|5012|-|Recebedor de mercadoria Cliente_27 não foi criado p/área-vendas 2001 11 10];PRECIFICAR;900;unknow
257806;Cliente_27;06/03/2018 14:20;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000349|1||CIF|5012|-|Quantidade do resultado da precificação igual à 0 (ZERO).];PRECIFICAR;900;unknow
257808;Cliente_27;06/03/2018 14:23;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000251|1||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;unknow
257807;Cliente_27;06/03/2018 14:23;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000251|1||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;unknow
257809;Cliente_27;06/03/2018 14:25;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000252|1||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;unknow
257810;Cliente_27;06/03/2018 14:25;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000252|1||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;unknow
257811;Cliente_27;06/03/2018 14:25;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000287|1||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;unknow
257812;Cliente_27;06/03/2018 14:25;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000287|1||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;unknow
257813;Cliente_27;06/03/2018 14:25;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000346|1||CIF|5012|-|Recebedor de mercadoria Cliente_27 não foi criado p/área-vendas 2001 11 10];PRECIFICAR;900;unknow
257814;Cliente_27;06/03/2018 14:25;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000346|1||CIF|5012|-|Quantidade do resultado da precificação igual à 0 (ZERO).];PRECIFICAR;900;unknow
257815;Cliente_27;06/03/2018 14:25;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000347|1||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;unknow
257816;Cliente_27;06/03/2018 14:25;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000347|1||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;unknow
257818;Cliente_27;06/03/2018 14:26;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000348|1||CIF|5012|-|Quantidade do resultado da precificação igual à 0 (ZERO).];PRECIFICAR;900;unknow
257817;Cliente_27;06/03/2018 14:26;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000348|1||CIF|5012|-|O material 01.000.348 tem status: Cód. Produto substit];PRECIFICAR;900;unknow
257820;Cliente_27;06/03/2018 14:26;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000349|1||CIF|5012|-|Quantidade do resultado da precificação igual à 0 (ZERO).];PRECIFICAR;900;unknow
257819;Cliente_27;06/03/2018 14:26;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000349|1||CIF|5012|-|Recebedor de mercadoria Cliente_27 não foi criado p/área-vendas 2001 11 10];PRECIFICAR;900;unknow
257822;Cliente_37;06/03/2018 14:26;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_37|Rec=Cliente_37|OVs=0210050354, 0210050329, 0210050347, 0210050346, 0210050353, 0210050330;ENVIAR PEDIDO;800;unknow
257823;Cliente_37;06/03/2018 14:28;13-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12|ConfirmadaOVsemelhante|Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=07/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=300|DtE=07/03/2018|Bas=5096|Prz=Z002|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
257825;Cliente_37;06/03/2018 14:28;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050356-S-Venda Produtos 210050356 foi gravado(a);ENVIAR PEDIDO;900;unknow
257830;Cliente_37;06/03/2018 14:28;Envio de Email do SCP;ABC;;;Notificação da OV '0210050356' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;unknow
257827;Cliente_37;06/03/2018 14:28;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050356-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
257828;Cliente_37;06/03/2018 14:28;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050356-A-Verificação dinâmica de crédito: limite de crédito foi excedido 439.647,85 BRL;ENVIAR PEDIDO;900;unknow
257829;Cliente_37;06/03/2018 14:28;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050356-A-Item 10 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;unknow
257824;Cliente_37;06/03/2018 14:28;13-INCLUSAO-Fim chamada Ws-client -> Process Server - 3.422 (ms) de duração;ABC;;;Tip=null|Num=0210050356|Orig=12|ConfirmadaOVsemelhante|Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=07/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=300|DtE=07/03/2018|Bas=5096|Prz=Z002|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
257826;Cliente_37;06/03/2018 14:28;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050356-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
257832;Cliente_37;06/03/2018 14:33;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_37|Rec=Cliente_37|OVs=0210050347, 0210050354, 0210050330, 0210050356, 0210050346, 0210050353, 0210050329;ENVIAR PEDIDO;800;unknow
257833;Cliente_37;06/03/2018 14:33;15-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12|ConfirmadaOVsemelhante|Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=07/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=300|DtE=07/03/2018|Bas=5096|Prz=Z002|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
257837;Cliente_37;06/03/2018 14:33;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;15-0210050357-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
257838;Cliente_37;06/03/2018 14:33;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;15-0210050357-A-Verificação dinâmica de crédito: limite de crédito foi excedido 439.647,85 BRL;ENVIAR PEDIDO;900;unknow
257839;Cliente_37;06/03/2018 14:33;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;15-0210050357-A-Item 10 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;unknow
257836;Cliente_37;06/03/2018 14:33;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;15-0210050357-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
257840;Cliente_37;06/03/2018 14:33;Envio de Email do SCP;ABC;;;Notificação da OV '0210050357' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;unknow
257834;Cliente_37;06/03/2018 14:33;15-INCLUSAO-Fim chamada Ws-client -> Process Server - 3.557 (ms) de duração;ABC;;;Tip=null|Num=0210050357|Orig=12|ConfirmadaOVsemelhante|Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=07/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=300|DtE=07/03/2018|Bas=5096|Prz=Z002|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
257835;Cliente_37;06/03/2018 14:33;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;15-0210050357-S-Venda Produtos 210050357 foi gravado(a);ENVIAR PEDIDO;900;unknow
257841;Cliente_37;06/03/2018 14:34;16-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=07/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=300|DtE=07/03/2018|Bas=5096|Prz=Z002|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
257843;Cliente_37;06/03/2018 14:34;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;16-0210050358-S-Venda Produtos 210050358 foi gravado(a);ENVIAR PEDIDO;900;unknow
257848;Cliente_37;06/03/2018 14:34;Envio de Email do SCP;ABC;;;Notificação da OV '0210050358' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;unknow
257845;Cliente_37;06/03/2018 14:34;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;16-0210050358-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
257846;Cliente_37;06/03/2018 14:34;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;16-0210050358-A-Verificação dinâmica de crédito: limite de crédito foi excedido 439.647,85 BRL;ENVIAR PEDIDO;900;unknow
257847;Cliente_37;06/03/2018 14:34;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;16-0210050358-A-Item 10 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;unknow
257842;Cliente_37;06/03/2018 14:34;16-INCLUSAO-Fim chamada Ws-client -> Process Server - 3.385 (ms) de duração;ABC;;;Tip=null|Num=0210050358|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=07/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=300|DtE=07/03/2018|Bas=5096|Prz=Z002|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
257844;Cliente_37;06/03/2018 14:34;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;16-0210050358-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
257849;Cliente_27;06/03/2018 15:07;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000251|1||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;unknow
257850;Cliente_27;06/03/2018 15:07;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000251|1||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;unknow
257851;Cliente_27;06/03/2018 15:08;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000252|1||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;unknow
257852;Cliente_27;06/03/2018 15:08;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000252|1||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;unknow
257853;Cliente_27;06/03/2018 15:11;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000287|1||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;unknow
257854;Cliente_27;06/03/2018 15:11;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-07|1000287|1||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;unknow
